student,exercise
1848,"[1, 6, 10, 15, 16, 18, 19, 20]"
1849,"[17, 10, 19, 20]"
1850,"[1, 6, 10, 16, 17, 19, 20]"
1851,"[6, 7, 10, 12, 15, 16, 19, 20]"
1852,[18]
1853,"[6, 8, 10, 14, 15, 17, 19, 20]"
1854,"[10, 19, 12]"
1855,"[6, 8, 10, 14, 15, 17, 19, 20]"
1856,"[1, 6, 10, 15, 16, 18, 19, 20]"
1857,"[9, 10, 12, 15, 16, 18, 19, 20]"
1858,"[6, 7, 9, 10, 12, 15, 19, 20]"
1859,"[16, 17, 19, 14]"
1860,"[5, 6, 15, 19, 20]"
1861,"[4, 8, 14, 15, 17, 19]"
1862,"[4, 10, 14, 17, 20]"
1863,"[6, 9, 10, 12, 15, 16, 19]"
1864,"[6, 9, 10, 15, 16, 18, 20]"
1865,"[10, 14, 7]"
1866,"[1, 7, 10, 15, 16, 19, 20]"
1867,"[6, 7, 10, 12, 16, 19]"
1868,"[6, 8, 10, 14, 15, 17, 19, 20]"
1869,"[6, 10, 11, 15, 16, 19, 20]"
1870,"[1, 6, 15, 18, 19, 20]"
1871,"[6, 10, 12, 15, 19, 20]"
1872,"[20, 6, 15]"
1873,"[6, 9, 10, 15, 16, 18, 19, 20]"
1874,"[10, 12, 14, 15, 17, 19]"
1875,"[19, 20, 15]"
1876,"[6, 9, 10, 19, 20]"
1877,"[17, 15]"
1878,"[6, 10, 11, 14, 15, 17, 19, 20]"
1879,"[9, 10, 19, 15]"
1880,"[6, 16, 18, 19, 20]"
1881,"[9, 10, 11, 12, 15, 19, 20]"
1882,"[6, 9, 10, 15, 16, 18, 19, 20]"
1883,"[4, 8, 10, 14, 15, 17, 19, 20]"
1884,"[6, 10, 12, 15, 16, 17, 20]"
1885,"[2, 6, 9, 10, 15, 18, 19, 20]"
1886,"[6, 9, 10, 15, 16, 18, 19]"
1887,"[6, 10, 12, 16, 18, 19, 20]"
1888,"[2, 6, 9, 10, 18, 19, 20]"
1889,"[1, 6, 10, 14, 15, 17]"
1890,"[6, 9, 15, 16, 18, 19, 20]"
1891,"[7, 9, 10, 13, 15, 18, 19, 20]"
1892,"[6, 9, 10, 18, 19]"
1893,"[6, 14, 16, 17, 19, 20]"
1894,"[6, 15, 16, 18, 19, 20]"
1895,"[9, 20]"
1896,"[6, 9, 10, 12, 15, 16, 19, 20]"
1897,"[19, 20, 6, 15]"
1898,"[10, 15]"
1899,"[16, 1, 17, 15]"
1900,"[6, 9, 10, 17, 18, 19, 20]"
1901,"[1, 10, 15, 16, 19]"
1902,"[1, 6, 10, 15, 16, 19, 20]"
1903,"[4, 20, 14]"
1904,"[6, 8, 10, 17, 19, 20]"
1905,"[4, 8, 10, 14, 15, 17, 18, 20]"
1906,"[4, 8, 11, 14, 17, 20]"
1907,"[1, 4, 10, 12, 15, 16, 19, 20]"
1908,"[10, 12, 15, 16, 19]"
1909,[4]
1910,"[9, 10, 12, 18, 19, 20]"
1911,"[7, 10, 14, 15, 17, 18, 19, 20]"
1912,"[19, 20, 15]"
1913,"[7, 11, 15, 18, 19, 20]"
1914,"[2, 6, 9, 15, 19, 20]"
1915,"[6, 10, 11, 12, 15, 16, 19]"
1916,"[5, 6, 7, 10, 12, 15, 19, 20]"
1917,"[4, 8, 10, 14, 15, 17, 19]"
1918,"[10, 19, 20, 7]"
1919,"[1, 11, 15, 16, 19, 20]"
1920,"[19, 15]"
1921,"[1, 9, 10, 15, 16, 19, 20]"
1922,"[20, 4]"
1923,"[2, 6, 10, 15, 18, 19, 20]"
1924,"[2, 3, 9, 10, 13, 15, 18, 20]"
1925,"[7, 9, 10, 11, 15, 18]"
1926,"[4, 7, 8, 10, 14, 15, 17, 19]"
1927,"[10, 15]"
1928,"[6, 9, 10, 15, 16, 18, 19, 20]"
1929,"[1, 6, 10, 15, 19, 20]"
1930,"[1, 15]"
1931,"[4, 10, 15, 16, 17, 20]"
1932,"[7, 10, 11, 12, 15, 19, 20]"
1933,"[16, 19, 15]"
1934,"[6, 11, 15, 16, 19, 20]"
1935,"[6, 7, 10, 15, 16, 19, 20]"
1936,"[1, 15]"
1937,"[6, 9, 10, 15, 16, 18, 19, 20]"
1938,"[9, 10, 16, 18, 19, 20]"
1939,"[1, 4, 8, 10, 14, 15, 16, 17]"
1940,"[16, 10, 15]"
1941,"[6, 10, 14, 15, 17, 18, 19, 20]"
1942,"[4, 8, 10, 11, 14, 15, 17, 19]"
1943,"[9, 10, 14, 15, 17, 18, 19, 20]"
1944,"[9, 11, 15, 17, 18]"
1945,"[6, 8, 10, 14, 15, 17, 19, 20]"
1946,"[11, 19, 7]"
1947,"[8, 20, 14]"
1948,"[9, 10, 15, 18, 19]"
1949,"[10, 14, 17, 19, 20]"
1950,"[4, 8, 10, 14, 15, 17, 19, 20]"
1951,"[1, 7, 8, 10, 19, 20]"
1952,"[9, 11, 18, 19, 20]"
1953,"[10, 13, 15, 19, 20]"
1954,"[6, 9, 12, 15, 19, 20]"
1955,"[7, 10, 12, 15, 16, 19]"
1956,"[10, 12, 15, 16, 19, 20]"
1957,"[1, 6, 7, 10, 15, 16, 19]"
1958,"[6, 10, 15, 16, 18, 19]"
1959,"[6, 7, 11, 15, 19, 20]"
1960,"[8, 10, 14, 15, 17, 19]"
1961,"[2, 6, 9, 10, 15, 19, 20]"
1962,"[6, 9, 11, 18, 19, 20]"
1963,"[1, 6, 10, 15, 16, 18]"
1964,"[4, 8, 10, 14, 17, 19]"
1965,"[2, 6]"
1966,"[5, 7, 10, 12, 16, 19]"
1967,"[6, 9, 10, 15, 16]"
1968,"[8, 10, 14, 15, 17, 18, 19, 20]"
1969,"[6, 7, 9, 12, 15, 19, 20]"
1970,"[6, 8, 14, 15, 17, 19, 20]"
1971,"[10, 18, 19, 15]"
1972,"[6, 9, 10, 15, 18, 19, 20]"
1973,"[7, 10, 12, 16, 19, 20]"
1974,"[4, 8, 10, 15, 17, 19, 20]"
1975,"[10, 19, 5, 7]"
1976,"[6, 10, 14, 15, 17, 18, 19, 20]"
1977,"[1, 19]"
1978,"[6, 10, 12, 15, 16, 19, 20]"
1979,"[7, 9, 10, 15, 20]"
1980,"[9, 18, 15]"
1981,"[9, 10, 14, 15, 17, 18, 19, 20]"
1982,"[1, 10, 20]"
1983,"[2, 6, 15, 19, 20]"
1984,"[1, 10, 14, 15, 16, 17, 19, 20]"
1985,"[6, 10, 14, 15, 16, 17, 19, 20]"
1986,"[7, 9, 10, 15, 17, 18, 19, 20]"
1987,"[9, 10, 11, 15, 18, 19, 20]"
1988,"[16, 18, 19]"
1989,"[1, 6, 15, 16, 20]"
1990,"[6, 15, 17, 19, 20]"
1991,"[14, 15, 17, 18, 19, 20]"
1992,"[6, 9, 10, 11, 15, 18, 19, 20]"
1993,"[1, 8, 10, 14, 18, 20]"
1994,"[10, 20, 6, 14]"
1995,"[1, 7, 10, 12, 15, 16, 19, 20]"
1996,"[17, 7, 14, 15]"
1997,"[6, 7, 12, 15, 16, 19, 20]"
1998,"[1, 6, 10, 15, 16, 20]"
1999,"[1, 6, 9, 10, 15, 16, 19, 20]"
2000,"[9, 19, 20, 6]"
2001,[6]
2002,"[2, 9, 10, 18, 19, 20]"
2003,"[2, 9, 10, 15, 18, 19, 20]"
2004,"[7, 12, 15, 19, 20]"
2005,"[5, 6, 7, 10, 12, 15, 19, 20]"
2006,"[1, 6, 10, 12, 15, 16, 19, 20]"
2007,"[19, 12, 7, 15]"
2008,"[10, 14, 15, 17, 20]"
2009,"[1, 7, 10, 15, 16, 19, 20]"
2010,"[7, 9, 10, 15, 16, 20]"
2011,"[1, 7, 10, 15, 16, 18, 19, 20]"
2012,"[6, 9, 10, 15, 16, 19, 20]"
2013,"[1, 6, 9, 10, 15, 16, 20]"
2014,"[1, 7, 10, 11, 19]"
2015,"[6, 8, 10, 14, 15, 17, 19]"
2016,[2]
2017,"[2, 6, 10, 12, 15, 19, 20]"
2018,"[16, 9, 10, 15]"
2019,"[9, 10, 11, 15, 16, 19, 20]"
2020,"[9, 10, 12, 15, 16, 20]"
2021,"[10, 14, 15, 17, 19]"
2022,"[6, 10, 11, 15, 18, 19]"
2023,"[7, 8, 10, 14, 15, 17, 19, 20]"
2024,"[16, 19, 15, 7]"
2025,"[6, 9, 11, 16, 19, 20]"
2026,"[2, 7, 9, 15, 18, 20]"
2027,"[1, 10, 14, 16, 17, 19, 20]"
2028,"[9, 10, 14, 15, 17, 19, 20]"
2029,"[16, 17, 10, 15]"
2030,"[14, 15, 17, 19, 20]"
2031,"[6, 9, 10, 15, 17, 18, 19]"
2032,"[6, 7, 10, 12, 16, 19, 20]"
2033,"[12, 6, 7]"
2034,"[4, 10, 14, 15, 17, 19, 20]"
2035,"[6, 9, 10, 19, 20]"
2036,"[16, 10, 15]"
2037,"[16, 10, 19, 14]"
2038,"[7, 10, 12, 15, 16, 19, 20]"
2039,"[3, 9, 10, 13, 15]"
2040,"[18, 19, 20, 6]"
2041,"[6, 8, 10, 14, 15, 17, 19]"
2042,"[1, 9, 10, 15, 18, 20]"
2043,"[6, 9, 10, 18, 19, 20]"
2044,"[8, 10, 15, 18, 19]"
2045,"[16, 18, 7, 15]"
2046,"[6, 7, 9, 10, 15, 18, 19, 20]"
2047,"[7, 10, 14, 15, 17, 19]"
2048,"[10, 15, 18, 19, 20]"
2049,"[1, 10, 18, 7]"
2050,"[16, 10, 20]"
2051,"[9, 10, 11, 15, 19, 20]"
2052,"[6, 8, 10, 14, 15, 17, 19, 20]"
2053,"[10, 7, 15]"
2054,"[1, 4, 8, 10, 14, 15, 17, 19]"
2055,"[5, 7, 10, 15, 20]"
2056,"[9, 10, 14, 15, 17, 18, 19, 20]"
2057,"[6, 7, 9, 10, 15, 18, 19, 20]"
2058,"[2, 6, 9, 10, 15, 18, 19, 20]"
2059,"[6, 10, 14, 15, 20]"
2060,"[6, 7, 10, 12, 15, 16, 19, 20]"
2061,"[11, 12, 20, 7]"
2062,"[7, 10, 11, 15, 18, 19, 20]"
2063,"[8, 10, 19, 14]"
2064,"[9, 20, 15, 7]"
2065,"[8, 10, 14, 15, 17, 19, 20]"
2066,"[16, 19, 20]"
2067,"[20, 6]"
2068,"[10, 14, 15, 16, 19]"
2069,"[10, 3, 15]"
2070,"[2, 6, 9, 10, 12, 15, 19, 20]"
2071,"[2, 6, 10, 15, 19, 20]"
2072,"[6, 7, 10, 15, 16, 19, 20]"
2073,"[6, 9, 15, 16, 18, 20]"
2074,"[9, 10, 11, 12, 15, 18, 19, 20]"
2075,"[17, 20, 15]"
2076,"[6, 7, 15, 16, 20]"
2077,"[18, 7]"
2078,"[4, 6, 7, 10, 14, 15, 17, 19]"
2079,"[5, 6, 7, 10, 11, 12, 15, 19]"
2080,"[6, 10, 14, 15, 17, 19, 20]"
2081,"[4, 8, 14, 15, 16, 17]"
2082,"[19, 12, 5, 15]"
2083,"[9, 6]"
2084,"[19, 15]"
2085,"[6, 7, 9, 10, 15, 19, 20]"
2086,"[4, 10, 11, 15, 18, 19]"
2087,"[6, 9, 10, 11, 16, 19, 20]"
2088,"[18, 19]"
2089,"[1, 7, 10, 12, 15, 16, 19, 20]"
2090,"[6, 7, 10, 14, 15, 18, 19, 20]"
2091,"[5, 6, 7, 10, 12, 15, 19, 20]"
2092,"[10, 13, 15, 18, 19]"
2093,"[4, 8, 10, 14, 15, 17, 19, 20]"
2094,"[4, 8, 10, 14, 15, 19, 20]"
2095,"[2, 6, 9, 10, 12, 15, 19, 20]"
2096,"[19, 6, 15]"
2097,"[1, 9, 10, 15, 16, 18, 20]"
2098,"[7, 10, 11, 14, 15, 19]"
2099,"[10, 11, 15, 19, 20]"
2100,"[10, 14, 15, 17, 19, 20]"
2101,"[9, 10, 15, 18, 19, 20]"
2102,"[6, 9, 15, 18, 19, 20]"
2103,"[9, 10, 11, 15, 16, 18, 19, 20]"
2104,"[16, 1, 10]"
2105,"[9, 11, 15, 18, 19]"
2106,"[6, 9, 10, 11, 15, 18, 19]"
2107,"[19, 6]"
2108,"[9, 10, 11, 13, 15, 18, 19, 20]"
2109,"[17, 18, 14, 15]"
2110,"[6, 9, 10, 16, 18, 19, 20]"
2111,[20]
2112,"[10, 15, 17, 18, 19, 20]"
2113,"[6, 9, 10, 15, 16, 18, 19, 20]"
2114,"[9, 19, 20]"
2115,"[1, 10, 15, 17, 19, 20]"
2116,"[1, 10, 14, 15, 16, 17, 19, 20]"
2117,"[6, 9, 10, 15, 19, 20]"
2118,"[12, 6]"
2119,"[1, 6, 10, 15, 16, 18]"
2120,"[2, 7, 9, 10, 15, 18, 19, 20]"
2121,"[1, 4, 8, 10, 14, 15, 17, 20]"
2122,"[16, 10, 20, 7]"
2123,"[1, 4, 8, 10, 14, 15, 16, 20]"
2124,"[2, 3, 9, 15, 18]"
2125,"[1, 8, 10, 15, 16, 20]"
2126,"[6, 9, 10, 15, 16, 18, 19, 20]"
2127,"[1, 4]"
2128,"[20, 15]"
2129,"[16, 9, 19, 15]"
2130,"[1, 6, 10, 16, 19, 20]"
2131,"[9, 20, 15]"
2132,"[14, 15]"
2133,"[2, 9, 10, 15, 18, 19]"
2134,"[6, 9, 10, 15, 16, 18, 19]"
2135,"[1, 10, 14, 15, 16, 18, 19, 20]"
2136,"[6, 8, 10, 14, 15, 17, 19]"
2137,"[4, 8, 10, 11, 14, 17, 19]"
2138,"[6, 7, 10, 12, 14, 15, 19, 20]"
2139,"[6, 12, 15, 16, 19]"
2140,"[10, 14, 15, 16, 17, 19, 20]"
2141,"[6, 10, 15, 16, 18, 19]"
2142,"[18, 20]"
2143,"[10, 15, 17, 18, 19, 20]"
2144,"[18, 6, 15]"
2145,"[19, 20, 6, 15]"
2146,"[19, 20, 6]"
2147,"[1, 6, 10, 15, 16, 18, 19, 20]"
2148,"[16, 10, 12, 20]"
2149,"[8, 14, 15, 19, 20]"
2150,"[16, 10, 19, 20]"
2151,"[4, 8, 10, 11, 15, 20]"
2152,"[4, 10, 14, 17, 19, 20]"
2153,"[5, 6, 7, 10, 12, 15, 19, 20]"
2154,"[6, 9, 10, 15, 16, 19, 20]"
2155,"[1, 10, 4, 17]"
2156,"[3, 9, 10, 13, 15, 18, 19, 20]"
2157,"[6, 7, 10, 12, 15, 16, 19, 20]"
2158,"[1, 6, 10, 15, 16, 19, 20]"
2159,"[1, 10, 12, 15, 16, 19, 20]"
2160,"[6, 9, 10, 15, 16, 18, 19, 20]"
2161,"[6, 7, 10, 11, 12, 15, 16, 19]"
2162,"[6, 7, 9, 10, 12, 15, 19, 20]"
2163,"[10, 14, 15, 19, 20]"
2164,"[10, 18, 20, 13]"
2165,"[10, 14, 17, 18, 19]"
2166,"[17, 19, 20, 15]"
2167,"[5, 6, 7, 10, 12, 15, 19, 20]"
2168,"[8, 17, 10]"
2169,"[8, 10, 15]"
2170,"[6, 10, 12, 15, 16, 18, 19, 20]"
2171,"[19, 4, 15]"
2172,"[1, 4, 8, 10, 14, 15, 17, 20]"
2173,"[5, 6, 7, 12, 15, 19]"
2174,"[1, 4, 8, 15, 17, 19]"
2175,"[11, 15, 18, 19, 20]"
2176,"[5, 7, 10, 12, 15, 19, 20]"
2177,"[7, 10, 14, 15, 17, 18, 19, 20]"
2178,"[19, 9, 18, 10]"
2179,"[6, 10, 14, 15, 16, 18, 19, 20]"
2180,"[5, 6, 7, 10, 12, 15, 19, 20]"
2181,"[4, 8, 10, 14, 15, 17, 19, 20]"
2182,"[6, 10, 11, 15, 17, 19]"
2183,"[17, 10, 20]"
2184,"[9, 10, 15, 16, 19, 20]"
2185,"[1, 11, 14, 15, 16, 20]"
2186,"[1, 6, 10, 11, 15, 18, 19, 20]"
2187,"[17, 19, 14, 15]"
2188,"[7, 8, 11, 14, 15, 17]"
2189,"[17, 20, 1]"
2190,"[1, 4, 10, 14, 15]"
2191,[10]
2192,"[6, 9, 15, 16, 17, 19, 20]"
2193,"[4, 14, 15, 16, 19, 20]"
2194,"[4, 8, 14, 15, 17, 19, 20]"
2195,"[9, 18, 20, 6]"
2196,"[6, 8, 15, 17, 19, 20]"
2197,"[9, 10, 14, 16, 17, 19, 20]"
2198,"[6, 7, 10, 11, 12, 19, 20]"
2199,"[6, 7, 10, 15, 16, 18, 19, 20]"
2200,"[1, 6, 10, 12, 15, 16, 19, 20]"
2201,"[6, 7, 9, 10, 20]"
2202,"[1, 6, 10, 12, 15, 16, 19, 20]"
2203,"[2, 6, 9, 10, 15, 18, 19, 20]"
2204,"[1, 8, 10, 15, 17, 19, 20]"
2205,"[5, 6, 7, 10, 12, 15, 16, 19]"
2206,"[2, 10, 15, 18, 19, 20]"
2207,"[6, 10, 14, 16, 19, 20]"
2208,"[6, 9, 10, 15, 16, 18, 19]"
2209,"[2, 9, 15, 18, 20]"
2210,"[2, 6, 9, 10, 15, 18, 19, 20]"
2211,"[2, 6, 9, 10, 15, 18, 19, 20]"
2212,"[4, 8, 10, 14, 17, 19]"
2213,"[18, 20]"
2214,"[16, 1, 11, 6]"
2215,"[1, 9, 10, 18, 19, 20]"
2216,"[1, 6, 7, 16, 19]"
2217,"[10, 18, 19]"
2218,"[1, 6, 7, 10, 16, 19, 20]"
2219,"[9, 10, 15, 17, 18]"
2220,"[7, 10, 11, 15, 18, 19, 20]"
2221,"[6, 7, 10, 12, 15, 18, 19]"
2222,"[2, 6, 9, 10, 18, 19]"
2223,"[1, 6, 7, 12, 15, 16, 19]"
2224,"[6, 9, 10, 15, 17, 19]"
2225,"[4, 8, 15, 17, 19, 20]"
2226,"[4, 8, 10, 14, 15, 17, 19]"
2227,"[9, 10, 19, 20]"
2228,"[5, 6, 7, 10, 15, 19, 20]"
2229,"[20, 15]"
2230,"[6, 7, 10, 14, 15, 18, 19]"
2231,"[4, 7, 10, 14, 15, 17, 19]"
2232,"[6, 9, 10, 15, 16, 18, 19, 20]"
2233,"[4, 10, 11, 14, 15, 17, 19, 20]"
2234,"[1, 10, 14, 15, 16, 17, 19, 20]"
2235,"[6, 7, 9, 18, 19, 20]"
2236,"[4, 6, 10, 15, 18, 19, 20]"
2237,"[20, 15, 6, 7]"
2238,"[6, 10, 12, 15, 19, 20]"
2239,"[16, 17, 15]"
2240,"[1, 7, 10, 15, 16]"
2241,"[1, 4, 8, 19, 20]"
2242,"[2, 6, 9, 10, 12, 15, 19, 20]"
2243,"[2, 6, 9, 10, 15, 18, 19, 20]"
2244,"[6, 9, 10, 11, 15, 16, 19, 20]"
2245,"[9, 11, 15]"
2246,"[7, 9, 10, 16, 19]"
2247,"[5, 6, 7, 10, 12, 15]"
2248,"[10, 15, 17, 19, 20]"
2249,"[7, 9, 10, 15, 19, 20]"
2250,"[1, 6, 9, 10, 15, 16, 19, 20]"
2251,"[6, 7, 10, 12, 15, 16, 19, 20]"
2252,"[6, 10, 11, 14, 17, 19, 20]"
2253,"[1, 7, 10, 19, 20]"
2254,"[1, 10, 9]"
2255,"[6, 9, 10, 15, 16, 18, 19, 20]"
2256,"[6, 10, 15, 16, 19, 20]"
2257,"[6, 9, 10, 15, 16, 17, 19]"
2258,"[9, 10, 12, 15, 16, 18, 19, 20]"
2259,"[16, 9, 10, 15]"
2260,"[6, 7, 9, 10, 15, 18, 19, 20]"
2261,"[8, 17, 10, 14]"
2262,"[6, 10, 11, 15, 16, 19, 20]"
2263,"[9, 19, 20, 1]"
2264,"[16, 15]"
2265,"[8, 10, 15, 17, 18, 19, 20]"
2266,"[6, 15]"
2267,"[1, 6, 10, 15, 16]"
2268,"[16, 10]"
2269,[10]
2270,"[6, 8, 10, 14, 15, 17, 19, 20]"
2271,"[10, 19, 20, 6]"
2272,[9]
2273,"[6, 9, 10, 16, 17, 19, 20]"
2274,"[10, 14, 15, 17, 20]"
2275,"[2, 10, 15, 16, 18, 19, 20]"
2276,"[16, 19]"
2277,"[1, 4, 10, 14, 15, 16]"
2278,"[18, 12]"
2279,"[1, 9, 10, 15, 19, 20]"
2280,"[6, 9, 10, 15, 16, 18, 19, 20]"
2281,"[1, 14, 16, 18, 19]"
2282,"[6, 10, 12, 15, 19]"
2283,[16]
2284,"[6, 9, 10, 12, 15, 16, 19, 20]"
2285,"[6, 8, 10, 15, 17, 19, 20]"
2286,"[6, 7, 9, 10, 15, 18, 19, 20]"
2287,"[7, 9, 10, 15, 18, 19, 20]"
2288,"[6, 7, 10, 16, 19, 20]"
2289,"[1, 10, 15, 16, 18, 19, 20]"
2290,"[7, 9, 10, 12, 18, 19, 20]"
2291,"[1, 4, 8, 10, 15, 16, 19, 20]"
2292,"[6, 7, 9, 10, 15, 19]"
2293,"[6, 9, 10, 18, 19, 20]"
2294,"[1, 6, 15]"
2295,"[16, 10, 19, 20]"
2296,"[4, 8, 10, 17, 19, 20]"
2297,"[9, 10, 18, 19, 20]"
2298,"[1, 4, 8, 10, 14, 15, 17, 18]"
2299,[14]
2300,"[16, 11, 20, 15]"
2301,"[6, 9, 10, 12, 15, 18, 20]"
2302,"[16, 15]"
2303,[9]
2304,"[2, 6, 9, 10, 15, 18, 19, 20]"
2305,"[16, 20]"
2306,"[1, 10, 6, 15]"
2307,"[11, 10, 18, 13]"
2308,"[1, 10, 18, 15]"
2309,"[6, 9, 10, 15, 16, 19, 20]"
2310,"[6, 9, 10, 12, 18, 19, 20]"
2311,"[10, 19]"
2312,"[6, 7, 15, 16, 18, 19, 20]"
2313,"[8, 10, 14, 16, 17, 20]"
2314,"[9, 12]"
2315,"[1, 15, 18, 19, 20]"
2316,"[9, 10, 11, 12, 15, 16, 19, 20]"
2317,"[6, 9, 10, 17, 18, 19, 20]"
2318,"[20, 15]"
2319,"[1, 6, 9, 10, 15, 16, 19, 20]"
2320,"[1, 6, 15, 16, 18, 19, 20]"
2321,"[1, 7, 10, 15, 16, 18, 19, 20]"
2322,"[6, 9, 15, 16, 18, 19, 20]"
2323,"[6, 7, 9, 15, 18, 19, 20]"
2324,"[6, 9, 10, 15, 16, 18, 20]"
2325,"[6, 7, 15, 18, 20]"
2326,"[9, 10, 15, 16, 18, 19]"
2327,"[1, 8, 10, 14, 15, 17]"
2328,"[2, 11, 12, 15]"
2329,"[1, 6, 10, 15, 18, 20]"
2330,"[6, 9, 10, 16, 19]"
2331,"[6, 7, 9, 10, 15, 20]"
2332,[19]
2333,"[6, 9, 10, 15, 16, 18, 19, 20]"
2334,"[16, 19, 15]"
2335,"[4, 8, 18, 19, 20]"
2336,"[1, 6, 9, 10, 16, 19, 20]"
2337,"[6, 9, 10, 15, 16, 18, 19, 20]"
2338,"[2, 6, 9, 10, 12, 15, 19, 20]"
2339,"[6, 10, 12, 15, 16, 18, 19, 20]"
2340,"[10, 6, 15]"
2341,"[1, 10, 14, 16, 17, 19, 20]"
2342,"[1, 10, 16, 18, 19]"
2343,"[1, 6, 10, 15, 16, 18, 19, 20]"
2344,"[16, 10, 4, 6]"
2345,"[4, 6, 10, 14, 17]"
2346,"[9, 10, 16, 18, 19, 20]"
2347,"[1, 4, 8, 10, 15, 16, 19, 20]"
2348,"[6, 9, 10, 15, 16, 18, 19, 20]"
2349,"[17, 4]"
2350,"[1, 6, 9, 10, 15, 16, 19]"
2351,"[1, 6, 9, 15, 18, 19, 20]"
2352,"[6, 9, 10, 15, 16, 18, 19]"
2353,"[6, 9, 10, 12, 15, 16, 19, 20]"
2354,[1]
2355,"[1, 7, 10, 12, 15, 16, 19, 20]"
2356,"[9, 10, 15, 18, 19, 20]"
2357,"[1, 6, 10, 12, 15, 16, 19, 20]"
2358,"[1, 19, 4]"
2359,"[5, 9, 10, 12, 15, 19, 20]"
2360,"[11, 18, 10, 20]"
2361,"[1, 4, 8, 10, 15, 17, 19]"
2362,"[6, 8, 10, 14, 15, 17, 19, 20]"
2363,"[16, 19, 20, 15]"
2364,"[6, 14, 15, 16, 17, 20]"
2365,"[1, 6, 10, 15, 17, 19]"
2366,"[6, 9, 10, 15, 16, 19, 20]"
2367,"[9, 10, 15, 19, 20]"
2368,"[8, 1, 10, 4]"
2369,"[16, 9, 2, 6]"
2370,"[6, 9, 10, 12, 18, 20]"
2371,"[4, 11, 14, 15, 17, 19]"
2372,"[1, 6, 11, 15, 16, 19, 20]"
2373,"[2, 6, 9, 10, 12, 15, 19, 20]"
2374,[17]
2375,"[4, 8, 10, 14, 15, 17, 19, 20]"
2376,"[9, 10, 11, 13, 18, 19]"
2377,"[6, 10, 16, 18, 19, 20]"
2378,"[1, 8, 10, 14, 15, 17, 20]"
2379,"[6, 8, 10, 14, 15, 17, 20]"
2380,"[1, 6, 9, 10, 15, 16, 20]"
2381,"[6, 9, 10, 16, 18, 19, 20]"
2382,"[10, 14, 17, 19, 20]"
2383,"[4, 10, 14, 15, 16, 19, 20]"
2384,"[1, 10, 20, 6]"
2385,"[17, 19, 20, 6]"
2386,"[2, 6, 9, 10, 12, 19, 20]"
2387,"[6, 7, 10, 15, 16, 18, 19, 20]"
2388,"[6, 10, 16, 18, 19]"
2389,"[1, 6, 10, 15, 16, 18, 19, 20]"
2390,"[1, 4, 10, 14, 15, 16]"
2391,[10]
2392,"[6, 9, 10, 11, 15, 19, 20]"
2393,"[6, 10, 11, 12, 15, 16, 19, 20]"
2394,"[6, 10, 14, 15, 16, 17, 19, 20]"
2395,"[1, 6, 10, 15, 16, 19, 20]"
2396,"[1, 6, 10, 15, 16, 20]"
2397,"[1, 6, 7, 16, 19, 20]"
2398,"[16, 6]"
2399,"[6, 7, 10, 12, 15, 16, 20]"
2400,"[18, 19, 20, 6]"
2401,"[6, 9, 10, 15, 16, 18, 19, 20]"
2402,[20]
2403,"[1, 4, 8, 10, 14, 15, 17, 19]"
2404,"[6, 9, 10, 15, 16, 18, 19, 20]"
2405,"[9, 18, 20]"
2406,"[1, 4, 10, 15, 19]"
2407,[14]
2408,"[2, 7, 9, 10, 15, 20]"
2409,"[1, 15, 16, 19, 20]"
2410,"[1, 4, 8, 10, 15]"
2411,"[6, 9, 10, 15, 16, 18, 19]"
2412,[2]
2413,"[6, 8, 10, 19, 20]"
2414,"[1, 6, 10, 15, 16, 18, 19, 20]"
2415,"[1, 6, 10, 11, 16, 20]"
2416,"[5, 6, 9, 10, 15, 20]"
2417,"[8, 10, 14, 15, 17, 19, 20]"
2418,"[6, 7, 10, 12, 15, 16, 20]"
2419,"[4, 6, 8, 10, 14, 15, 19]"
2420,"[4, 8, 10, 14, 15, 17, 19]"
2421,"[8, 10, 15, 17, 19]"
2422,"[7, 8, 14, 15, 19]"
2423,"[20, 14, 15]"
2424,"[9, 14, 15, 17, 19, 20]"
2425,"[6, 7, 9, 10, 12, 15, 19, 20]"
2426,"[9, 18, 20]"
2427,"[7, 10, 11, 12, 15, 16, 19, 20]"
2428,"[9, 20, 15]"
2429,"[17, 20]"
2430,"[10, 6]"
2431,"[4, 8, 10, 14, 15, 17, 18, 20]"
2432,"[4, 8, 14, 15, 17, 19]"
2433,"[6, 15]"
2434,"[6, 9, 10, 11, 15, 18, 19, 20]"
2435,"[1, 6, 10, 15, 16, 17, 19, 20]"
2436,"[4, 8, 15, 17, 19, 20]"
2437,"[5, 6, 7, 10, 12, 15, 19]"
2438,"[1, 9, 18, 19, 20]"
2439,"[4, 15]"
2440,"[1, 4, 8, 10, 14, 16, 17, 20]"
2441,"[8, 10, 11, 14, 15, 17, 19, 20]"
2442,"[4, 10, 15, 17, 19]"
2443,"[20, 15]"
2444,"[6, 9, 10, 11, 15, 18, 20]"
2445,"[2, 10, 13, 15, 18, 19, 20]"
2446,"[18, 19, 10, 2]"
2447,"[4, 8, 14, 17, 19, 20]"
2448,"[7, 9, 10, 11, 15, 19]"
2449,"[6, 10, 11, 15, 18, 19, 20]"
2450,"[6, 9, 11, 15, 18, 19, 20]"
2451,"[7, 10, 12, 15, 16, 19, 20]"
