student,exercise
1525,"[9, 10, 11, 13, 16, 20]"
1526,"[6, 7, 8, 11, 12, 13, 15, 16, 18, 20]"
1527,[3]
1528,"[1, 4, 5, 11, 14, 15, 16, 17, 18, 20]"
1529,"[1, 3, 5, 8, 11, 13, 15, 16, 18, 20]"
1530,"[2, 5, 6, 8, 9, 16, 18, 20]"
1531,"[6, 8, 11, 12, 13, 18, 19]"
1532,"[2, 7, 8, 11, 12, 18, 19, 20]"
1533,"[3, 5, 8, 9, 10, 11, 16, 20]"
1534,"[5, 8, 11, 13, 15, 16, 18, 19, 20]"
1535,"[3, 4, 7, 8, 12, 19]"
1536,"[9, 11, 15, 16, 18, 19, 20]"
1537,"[16, 9, 20, 6]"
1538,"[8, 9, 10, 11, 13, 15, 16, 19, 20]"
1539,"[5, 8, 9, 11, 16, 18, 19, 20]"
1540,"[5, 6, 8, 9, 11, 13, 15, 16, 18, 20]"
1541,"[1, 8, 9, 13, 15, 16, 18, 19, 20]"
1542,"[5, 6, 7, 8, 12, 15, 16, 18, 20]"
1543,"[3, 6, 7, 10, 11, 12, 13, 15, 18, 20]"
1544,"[5, 6, 8, 11, 16]"
1545,"[4, 5, 6, 11, 13, 16]"
1546,"[3, 4, 5, 8, 9, 10, 18]"
1547,"[1, 3, 4, 5, 8, 9, 15, 16, 18, 20]"
1548,"[1, 3, 4, 5, 8, 10, 15, 16, 18, 20]"
1549,"[3, 5, 8, 9, 11, 13, 15, 16, 20]"
1550,"[6, 8, 11, 15, 16, 18, 20]"
1551,"[9, 10, 11, 4]"
1552,"[3, 8, 12, 13, 15, 16, 20]"
1553,"[6, 8, 12, 13, 15, 16, 19, 20]"
1554,"[8, 19, 3, 6]"
1555,"[1, 3, 6, 8, 11, 12, 18]"
1556,"[3, 5, 8, 10, 11, 15, 16]"
1557,"[1, 5, 8, 14, 17, 18, 20]"
1558,"[2, 8, 10, 11, 15, 16, 18, 20]"
1559,"[1, 5, 8, 10, 15, 16, 18, 19, 20]"
1560,"[1, 11, 13, 14, 15, 16, 17, 20]"
1561,"[1, 4, 5, 8, 11, 15, 16, 18, 19, 20]"
1562,"[1, 3, 8, 10, 20]"
1563,"[20, 13, 15]"
1564,[3]
1565,"[6, 12, 13, 16, 19, 20]"
1566,"[5, 11, 16, 18, 19]"
1567,"[3, 4, 6, 7, 8, 12, 15, 18]"
1568,"[1, 4, 5, 8, 9, 10, 15, 16, 20]"
1569,[6]
1570,"[2, 6, 7, 11, 12, 14, 17, 19]"
1571,"[2, 6, 7, 11, 12, 19, 20]"
1572,"[2, 6, 7, 10, 11, 12, 13, 19]"
1573,"[6, 7, 8, 10, 19, 20]"
1574,"[6, 7, 8, 10, 12, 15, 16, 18, 19, 20]"
1575,"[7, 8, 12, 15, 16, 19, 20]"
1576,"[2, 6, 11, 12, 15, 16, 18, 19, 20]"
1577,"[1, 5, 8, 11, 13, 16, 18, 19]"
1578,"[16, 18, 10, 20]"
1579,"[2, 3, 11, 15, 19, 20]"
1580,"[5, 6, 8, 10, 12, 15, 16, 18, 19, 20]"
1581,"[5, 6, 7, 13, 19, 20]"
1582,"[6, 8, 10, 13, 18]"
1583,"[1, 4, 5, 8, 14, 17, 19]"
1584,"[1, 8, 11, 12, 14, 16, 17, 20]"
1585,"[3, 6, 8, 10, 12, 15, 16, 18, 19, 20]"
1586,"[2, 6, 7, 8, 11, 12, 18, 19, 20]"
1587,"[1, 2, 8, 12, 14, 16, 18, 19, 20]"
1588,"[8, 11, 16, 18, 19]"
1589,"[1, 4, 5, 8, 9, 15, 16, 18, 19, 20]"
1590,"[3, 4, 5, 6, 8, 9, 10, 12, 15, 18]"
1591,"[10, 18, 15]"
1592,"[16, 11, 12, 20]"
1593,"[1, 3, 16, 19, 20]"
1594,"[6, 7, 8, 11, 12, 16, 19]"
1595,"[1, 3, 8, 13, 15, 16, 18, 20]"
1596,"[1, 3, 5, 8, 10, 15, 16, 18, 19, 20]"
1597,"[1, 6, 11, 12, 15, 20]"
1598,"[6, 7, 8, 12, 15, 16, 18, 19, 20]"
1599,"[1, 6, 7, 8, 12, 15, 18, 19, 20]"
1600,"[5, 8, 12, 16, 18, 20]"
1601,"[3, 6, 7, 8, 10, 15, 19, 20]"
1602,"[1, 6, 8, 9, 10, 12, 16, 19, 20]"
1603,"[1, 5, 8, 10, 13, 15, 16, 20]"
1604,"[8, 10, 11, 15, 16, 19, 20]"
1605,"[3, 8, 9, 10, 12, 15, 16, 18, 20]"
1606,"[3, 5, 10, 15, 16, 20]"
1607,"[10, 15, 16, 18, 19]"
1608,"[8, 12, 13, 18, 20]"
1609,"[8, 10, 11, 15, 16, 18, 19, 20]"
1610,"[1, 10, 11, 16, 20]"
1611,"[1, 5, 10, 11, 13, 15, 16]"
1612,"[1, 8, 9, 15, 18, 19]"
1613,"[3, 5, 10, 15, 16, 18, 20]"
1614,"[4, 5, 8, 10, 15, 16, 18, 20]"
1615,"[1, 2, 8, 10, 14, 16, 18, 20]"
1616,"[1, 6, 7, 8, 11, 12, 13, 16, 19, 20]"
1617,"[4, 5, 8, 10, 16, 20]"
1618,"[1, 8, 14, 15, 16, 17, 18]"
1619,"[6, 7, 8, 10, 12, 15, 18, 19, 20]"
1620,"[3, 9, 10, 15, 16, 18, 20]"
1621,"[1, 8, 12, 14, 17, 18, 19, 20]"
1622,"[1, 4, 5, 14, 18, 20]"
1623,"[2, 5, 6, 8, 9, 11, 12, 18, 19]"
1624,"[1, 5, 8, 10, 11, 16, 18]"
1625,[12]
1626,"[2, 3, 6, 8, 10, 11, 12, 15, 18]"
1627,"[1, 3, 8, 10, 11, 15, 16, 19]"
1628,"[1, 4, 5, 8, 12, 16, 18, 19, 20]"
1629,"[5, 6, 7, 11, 12, 16, 19]"
1630,"[2, 6, 7, 8, 16, 18, 19]"
1631,"[3, 8, 10, 11, 15, 16, 18, 19, 20]"
1632,"[18, 2, 5]"
1633,"[6, 12, 15, 18, 20]"
1634,"[3, 4, 5, 8, 9, 10, 15, 16, 18, 20]"
1635,"[2, 3, 8, 9, 11, 12, 18, 19, 20]"
1636,"[2, 12, 15, 19, 20]"
1637,"[1, 2, 5, 8, 9, 11, 15, 16, 18, 20]"
1638,"[3, 4, 5, 8, 9, 10, 15, 16, 18]"
1639,"[1, 5, 8, 9, 10, 15, 16, 18, 20]"
1640,"[1, 10, 12, 18, 20]"
1641,"[3, 4, 5, 6, 8, 12, 15, 16, 18, 20]"
1642,"[4, 5, 11, 16, 18]"
1643,"[1, 8, 11, 12, 13, 15, 16, 18, 19, 20]"
1644,"[1, 8, 13, 16, 18, 19, 20]"
1645,"[1, 2, 5, 8, 14, 15, 16, 17, 18, 20]"
1646,"[3, 8, 15, 16, 19]"
1647,"[1, 4, 5, 8, 11, 12, 15, 16, 18, 20]"
1648,"[5, 6, 7, 12, 15, 16, 18, 19, 20]"
1649,"[1, 4, 8, 9, 11, 15, 20]"
1650,"[3, 6, 8, 12, 15, 16, 18]"
1651,"[2, 5, 7, 15, 16, 18]"
1652,"[2, 4, 5, 6, 7, 8, 11, 12, 13, 18]"
1653,"[11, 12, 15, 18, 19]"
1654,"[2, 8, 9, 10, 11, 12, 15, 16, 18, 20]"
1655,"[8, 11, 15, 16, 20]"
1656,"[1, 6, 7, 8, 12, 14, 17, 18, 19, 20]"
1657,"[1, 5, 8, 11, 12, 16, 18, 19, 20]"
1658,"[6, 7, 8, 11, 12, 15, 16, 19, 20]"
1659,"[4, 8, 10, 15, 20]"
1660,"[4, 5, 10, 11, 15, 16, 18, 19, 20]"
1661,"[1, 5, 9, 18, 19, 20]"
1662,"[2, 6, 7, 8, 11, 12, 15, 20]"
1663,"[1, 5, 8, 9, 11, 13, 15, 16, 18, 20]"
1664,"[1, 2, 4, 8, 14, 18, 20]"
1665,"[1, 6, 7, 8, 10, 12, 15, 16, 18]"
1666,"[5, 6, 8, 9, 13, 15, 16, 18, 20]"
1667,"[7, 8, 11, 12, 15, 16, 18, 19, 20]"
1668,"[1, 3, 5, 8, 9, 10, 15, 18, 20]"
1669,"[1, 7, 8, 12, 16, 18, 20]"
1670,"[5, 8, 10, 15, 16, 18, 19, 20]"
1671,"[17, 19]"
1672,"[1, 2, 11, 13, 14, 17, 18]"
1673,"[4, 5, 11, 15, 16, 20]"
1674,"[1, 8, 9, 11, 14, 16, 17, 20]"
1675,"[3, 5, 8, 9, 11, 13, 16, 20]"
1676,"[3, 6, 7, 11, 12, 15, 16, 19, 20]"
1677,"[3, 7, 10, 12, 15, 18]"
1678,"[5, 6, 8, 9, 12, 15, 16, 18, 20]"
1679,"[5, 6, 7, 8, 10, 12, 16, 18, 20]"
1680,"[1, 8, 12, 14, 16, 17, 18, 19, 20]"
1681,"[2, 6, 7, 8, 9, 12, 16, 18, 19, 20]"
1682,"[1, 3, 4, 5, 8, 10, 15, 18, 20]"
1683,"[2, 5, 8, 11, 15, 16, 18, 19, 20]"
1684,"[3, 5, 8, 9, 11, 15, 16, 18]"
1685,"[13, 15, 16, 18, 19]"
1686,"[7, 8, 9, 10, 15, 16, 19, 20]"
1687,"[16, 1, 18]"
1688,"[3, 4, 5, 8, 11, 13, 15, 16, 18, 20]"
1689,"[3, 4, 5, 9, 10, 15, 16, 18]"
1690,"[2, 3, 6, 8, 11, 12, 13, 15, 18, 19]"
1691,"[6, 12, 18, 19, 20]"
1692,"[3, 4, 5, 8, 16, 18, 20]"
1693,"[6, 15]"
1694,"[2, 4, 5, 6, 8, 12, 16, 18, 20]"
1695,"[1, 5, 8, 11, 13, 15, 16, 18, 19, 20]"
1696,"[3, 8, 9, 11, 13, 15, 16, 18, 20]"
1697,"[3, 4, 5, 8, 16, 18, 20]"
1698,"[3, 6, 7, 8, 10, 12, 16, 18, 20]"
1699,"[1, 5, 6, 8, 9, 11, 12, 16, 18, 20]"
1700,"[1, 8, 10, 14, 16, 17, 18, 19, 20]"
1701,"[3, 5, 8, 9, 16, 18, 20]"
1702,"[2, 5, 8, 10, 11, 13, 15, 16, 18, 20]"
1703,"[9, 4, 15]"
1704,"[1, 4, 5, 8, 10, 11, 15, 16, 18, 20]"
1705,"[1, 4, 5, 9, 14, 15, 16, 17, 18, 20]"
1706,"[7, 12, 15, 17, 20]"
1707,"[4, 5, 8, 10, 11, 15, 16, 18, 20]"
1708,"[9, 14, 16, 17, 20]"
1709,"[14, 15, 16, 17, 18, 20]"
1710,"[1, 2, 6, 11, 12, 15, 16, 18, 20]"
1711,"[16, 9]"
1712,"[6, 7, 8, 12, 14, 15, 16, 17, 18, 20]"
1713,"[4, 10, 11, 15, 16, 20]"
1714,"[1, 6, 7, 8, 10, 12, 15, 16, 19, 20]"
1715,"[5, 6, 10, 11, 12, 13, 15, 18, 20]"
1716,"[6, 8, 9, 10, 12, 15, 18, 20]"
1717,"[10, 3, 12, 5]"
1718,"[5, 8, 11, 13, 14, 16, 17, 18, 20]"
1719,"[3, 6, 7, 8, 10, 12, 16, 18, 20]"
1720,"[2, 6, 7, 8, 10, 12, 15, 16, 18]"
1721,"[3, 6, 7, 11, 13, 15, 18, 20]"
1722,"[1, 14, 15, 16, 17, 18, 20]"
1723,"[1, 5, 6, 7, 12, 14, 16, 18]"
1724,"[1, 3, 5, 10, 14, 15, 16, 17, 18, 20]"
1725,"[16, 17, 18, 20]"
1726,"[11, 13, 14, 16, 20]"
1727,"[5, 6, 8, 11, 12, 13, 16, 20]"
1728,"[18, 11, 5]"
1729,"[2, 5, 6, 8, 12, 16]"
1730,"[1, 4, 6, 7, 12, 14, 16, 18, 20]"
1731,"[1, 5, 11, 15, 16, 18, 19]"
1732,"[7, 12, 15, 16, 18, 20]"
1733,"[5, 8, 11, 19, 20]"
1734,"[1, 2, 6, 7, 11, 12, 15, 16, 18, 20]"
1735,"[1, 2, 8, 11, 13, 15, 16, 18, 20]"
1736,"[1, 3, 5, 9, 11, 15, 16, 18, 20]"
1737,"[5, 6, 9, 10, 12, 15, 16, 20]"
1738,"[6, 7, 8, 11, 12, 13, 15, 16, 18]"
1739,"[6, 7, 8, 11, 12, 13, 15, 16, 18, 20]"
1740,"[1, 4, 5, 8, 11, 13, 16, 18, 20]"
1741,"[3, 6, 7, 8, 15, 18, 20]"
1742,"[2, 3, 4, 5, 8, 15, 18, 20]"
1743,"[4, 5, 10, 11, 15, 18, 20]"
1744,"[1, 8, 11, 14, 17, 20]"
1745,"[4, 5, 10, 11, 16, 18, 20]"
1746,"[1, 9, 10, 11, 15, 16, 18, 20]"
1747,"[16, 3, 13, 15]"
1748,"[1, 7, 8, 12, 16, 18, 19, 20]"
1749,"[1, 8, 11, 15, 16, 19]"
1750,"[2, 6, 8, 11, 13, 15, 16, 18, 20]"
1751,"[16, 8, 11, 5]"
1752,"[3, 5, 8, 9, 12, 15, 16, 18, 20]"
1753,"[3, 5, 10, 11, 13, 15, 18, 20]"
1754,"[5, 6, 7, 8, 12, 15, 16, 18, 19, 20]"
1755,"[2, 6, 8, 9, 11, 12, 13, 18, 19, 20]"
1756,"[1, 4, 5, 9, 14, 15, 16, 18]"
1757,"[1, 3, 8, 9, 10, 11, 13, 14, 19]"
1758,"[7, 8, 12, 13, 16, 20]"
1759,"[1, 6, 7, 8, 11, 12, 13, 16, 19, 20]"
1760,"[11, 13, 16, 19, 20]"
1761,"[10, 18, 11]"
1762,"[1, 5, 8, 11, 15, 16, 18, 19, 20]"
1763,"[2, 9, 11, 13, 16, 18, 20]"
1764,"[2, 3, 6, 7, 8, 10, 11, 12, 15, 19]"
1765,"[2, 7, 8, 11, 12, 18]"
1766,"[1, 2, 8, 11, 13, 16, 18, 19, 20]"
1767,"[3, 4, 5, 8, 15, 18, 19, 20]"
1768,"[1, 3, 6, 7, 8, 10, 11, 12, 15, 19]"
1769,"[8, 9, 11, 12, 15, 18, 20]"
1770,"[3, 6, 8, 12, 15, 16, 20]"
1771,"[6, 7, 8, 11, 12, 13, 16]"
1772,"[5, 8, 10, 12, 15, 16, 20]"
1773,"[18, 5, 20, 4]"
1774,"[1, 3, 5, 8, 9, 12, 15, 16, 18, 20]"
1775,"[5, 6, 8, 11, 12, 13, 15, 16, 18, 20]"
1776,"[2, 6, 8, 11, 12, 13, 18, 19]"
1777,"[1, 18, 9, 14]"
1778,"[3, 4, 5, 8, 9, 10, 11, 18, 20]"
1779,"[5, 10, 15, 18, 19, 20]"
1780,"[3, 5, 6, 8, 11, 16, 18, 20]"
1781,"[3, 4, 5, 7, 8, 9, 18]"
1782,"[3, 8, 16, 18, 20]"
1783,"[1, 2, 6, 7, 8, 11, 12, 14, 17, 19]"
1784,"[5, 8, 11, 15, 16]"
1785,"[3, 6, 7, 8, 9, 10, 15, 16, 20]"
1786,"[1, 3, 5, 8, 9, 12, 15, 16, 18, 20]"
1787,"[2, 6, 7, 12, 16, 19, 20]"
1788,"[8, 11, 15, 18, 19]"
1789,"[1, 4, 9, 11, 16, 18, 20]"
1790,"[4, 5, 6, 7, 8, 9, 11, 12, 18, 20]"
1791,"[2, 3, 5, 8, 10, 16, 18, 19, 20]"
1792,"[1, 8, 9, 10, 11, 13, 15, 16, 18, 20]"
1793,"[1, 3, 6, 7, 9, 12, 15, 18]"
1794,"[1, 2, 6, 7, 8, 9, 11, 12, 18, 19]"
1795,"[3, 4, 5, 8, 9, 16, 20]"
1796,"[1, 3, 8, 10, 11, 15, 16, 18]"
1797,[4]
1798,"[6, 7, 12, 18, 20]"
1799,"[3, 4, 5, 6, 7, 10, 12, 18]"
1800,"[3, 4, 5, 8, 9, 15, 18, 20]"
1801,"[4, 5, 8, 10, 13, 16, 18, 20]"
1802,"[3, 10, 18, 7]"
1803,"[3, 5, 7, 9, 12, 15, 18]"
1804,"[20, 15]"
1805,"[3, 6, 7, 9, 10, 12, 15, 16, 18]"
1806,"[5, 6, 9, 11, 12, 16]"
1807,"[16, 18, 20, 14]"
1808,"[5, 6, 7, 8, 12]"
1809,"[1, 5, 6, 7, 11, 12, 15, 16, 18, 20]"
1810,"[1, 3, 5, 8, 14, 16]"
1811,"[4, 5, 8, 14, 15, 18, 19, 20]"
1812,"[3, 5, 6, 8, 11, 16, 19, 20]"
1813,"[1, 2, 8, 10, 15, 16, 17, 19, 20]"
1814,"[1, 3, 5, 8, 14, 15, 16, 17, 18, 20]"
1815,"[5, 6, 7, 8, 12, 15, 16, 18, 19, 20]"
1816,"[1, 8, 14, 15, 16, 18, 19, 20]"
1817,"[1, 8, 10, 14, 15, 16, 17, 18, 20]"
1818,"[1, 5, 8, 9, 15, 16, 18, 20]"
1819,"[1, 5, 8, 15, 16, 19, 20]"
1820,"[6, 8, 11, 12, 13, 15, 16, 18, 19, 20]"
1821,"[16, 15]"
1822,"[6, 8, 12, 16, 17, 19, 20]"
1823,"[1, 4, 5, 8, 14, 15, 16, 17, 18, 20]"
1824,"[10, 11, 13, 14, 15, 16, 17, 18, 20]"
1825,"[20, 15]"
1826,"[1, 7, 12, 15, 18]"
1827,"[1, 4, 5, 6, 7, 15, 16, 18]"
1828,"[5, 8, 12, 16, 18, 20]"
1829,"[1, 2, 6, 12, 13, 17, 18, 20]"
1830,"[4, 20]"
1831,"[1, 3, 4, 5, 9, 10, 15, 16, 18, 20]"
1832,"[1, 2, 4, 5, 10, 15, 16, 20]"
1833,"[1, 4, 5, 8, 10, 14, 15, 16, 18, 20]"
1834,"[1, 11, 5, 14]"
1835,"[3, 4, 5, 6, 10, 12, 15, 16, 18, 20]"
1836,"[6, 8, 11, 13, 15, 16, 18, 19, 20]"
1837,"[1, 12, 6, 15]"
1838,"[3, 10, 11, 13, 15, 20]"
1839,"[2, 5, 9, 11, 13, 16, 18, 19, 20]"
1840,"[1, 4, 5, 8, 10, 14, 15, 16, 18, 20]"
1841,[15]
1842,"[16, 10, 3, 5]"
1843,"[18, 11]"
1844,"[4, 5, 7, 8, 12, 18]"
1845,"[1, 3, 4, 5, 10, 18, 20]"
1846,"[4, 5, 10, 19, 20]"
1847,"[3, 4, 5, 6, 12, 16]"
1848,"[1, 2, 8, 10, 11, 12, 14, 17]"
1849,"[1, 8, 10, 11, 13, 14, 15, 16, 17, 19]"
1850,"[1, 10, 12, 13, 16, 19]"
1851,"[3, 4, 5, 9, 10, 12, 15, 16, 18, 20]"
1852,"[1, 2, 3, 8, 9, 10, 11, 13, 15, 19]"
1853,"[1, 3, 5, 8, 10, 11, 15, 16, 18, 20]"
1854,"[2, 3, 5, 6, 8, 12, 19, 20]"
1855,"[16, 10, 12, 15]"
1856,"[3, 5, 8, 10, 12, 15]"
1857,"[1, 4, 5, 15, 16, 18, 19, 20]"
1858,"[3, 4, 5, 6, 7, 8, 9, 12, 15, 18]"
1859,"[1, 5, 8, 10, 16, 18, 19, 20]"
1860,"[8, 12, 6, 7]"
1861,"[18, 19]"
1862,"[6, 8, 10, 11, 12, 20]"
1863,"[3, 6, 7, 8, 10, 15, 16]"
1864,"[2, 6, 8, 11, 12, 13, 16, 18, 19, 20]"
1865,"[12, 20]"
1866,"[1, 3, 8, 10, 14, 15, 16, 18, 19, 20]"
1867,"[1, 3, 5, 10, 14, 15, 16, 17, 18, 20]"
1868,"[1, 2, 11, 18, 19, 20]"
1869,"[1, 2, 6, 7, 8, 9, 12, 16, 20]"
1870,"[1, 4, 5, 11, 14, 16, 18, 20]"
1871,"[8, 17, 14]"
1872,"[9, 10]"
1873,"[3, 9, 11, 12]"
1874,"[6, 7, 8, 10, 11, 12, 15, 16, 18, 20]"
1875,"[1, 3, 8, 10, 15, 16, 18, 19, 20]"
1876,"[1, 6, 12, 16, 19, 20]"
1877,"[5, 6, 7, 8, 9, 11, 12, 16, 18, 20]"
1878,[4]
1879,"[1, 18, 10]"
1880,"[3, 4, 5, 6, 7, 12, 15, 16, 18, 20]"
1881,"[19, 11, 12, 5]"
1882,"[2, 6, 8, 15, 20]"
1883,"[1, 6, 7, 8, 11, 12, 18, 19]"
1884,"[1, 6, 7, 8, 12, 15, 16, 18, 19, 20]"
1885,"[1, 2, 6, 7, 8, 11, 12, 13, 18]"
1886,"[3, 6, 7, 8, 10, 12, 15, 16, 18, 20]"
1887,"[16, 4, 6]"
1888,"[3, 5, 6, 8, 12, 15, 16, 18, 20]"
1889,"[1, 3, 6, 7, 18, 19, 20]"
1890,"[3, 6, 7, 8, 12, 15, 18, 19, 20]"
1891,"[5, 6, 8, 9, 12, 16, 18, 20]"
1892,"[1, 5, 8, 10, 11, 15, 18, 19, 20]"
1893,"[2, 8, 11, 16, 18, 19, 20]"
1894,"[1, 6, 8, 11, 12, 14, 16, 19, 20]"
1895,"[8, 11, 12, 18, 20]"
1896,"[1, 6, 12, 14, 16, 18]"
1897,[5]
1898,"[1, 3, 5, 8, 10, 11, 15, 16, 18, 20]"
1899,"[1, 3, 5, 8, 11, 15, 16, 18, 20]"
1900,"[8, 10, 15]"
1901,"[4, 5, 8, 14, 15, 16, 17, 18, 20]"
1902,"[8, 12, 16, 18, 19, 20]"
1903,"[2, 3, 6, 7, 12, 16, 18, 20]"
1904,"[16, 8, 4]"
1905,"[1, 3, 5, 8, 10, 11, 16, 18, 20]"
1906,"[4, 5, 10, 11, 15, 18]"
1907,"[1, 6, 8, 11, 12, 13, 15, 16, 18]"
1908,"[1, 6, 8, 11, 12, 15, 16, 18, 19, 20]"
1909,"[16, 18, 19, 14]"
1910,"[3, 5, 6, 7, 10, 12, 15, 16, 18, 20]"
1911,"[16, 8, 10]"
1912,"[2, 3, 4, 7, 8, 12, 18, 19]"
1913,"[6, 8, 10, 11, 12, 15, 18, 19, 20]"
1914,"[2, 6, 7, 8, 12, 13, 16, 18, 20]"
1915,"[3, 6, 11, 12, 18, 19]"
1916,"[3, 6, 10, 12, 15, 16, 18, 20]"
1917,"[3, 10, 11, 15, 19]"
1918,"[3, 10, 16, 17, 18, 20]"
1919,"[2, 6, 8, 12, 13, 18]"
1920,"[3, 5, 8, 11, 12, 15, 16, 18, 19, 20]"
1921,"[3, 4, 5, 6, 8, 12, 16, 18, 20]"
1922,"[4, 5, 8, 9, 12, 16, 18]"
1923,"[3, 5, 8, 10, 11, 15, 16, 20]"
1924,"[1, 8, 10, 11, 14, 15, 19, 20]"
1925,"[6, 7, 8, 11, 12, 13, 15, 16, 18, 20]"
1926,"[3, 4, 5, 6, 7, 10, 12, 15, 18, 20]"
1927,"[6, 8, 11, 15, 18, 19, 20]"
1928,"[1, 3, 5, 8, 11, 15, 16, 18, 19]"
1929,"[3, 4, 5, 15]"
1930,"[2, 4, 8, 11, 16, 18, 19]"
1931,"[1, 3, 8, 10, 16, 18]"
1932,"[3, 5, 6, 7, 12, 15, 16, 18, 20]"
1933,"[3, 4, 12, 7]"
1934,"[1, 2, 5, 8, 11, 15, 16, 18]"
1935,"[1, 6, 8, 11, 12, 13, 18, 20]"
1936,"[4, 5, 6, 8, 11, 12, 18]"
1937,"[2, 3, 8, 10, 15, 18, 20]"
1938,"[16, 11, 19, 20]"
1939,"[1, 5, 8, 11, 13, 14, 16, 17, 18, 20]"
1940,"[6, 8, 10, 11, 12, 15, 16]"
1941,"[1, 6, 8, 11, 12, 14, 16, 18, 19, 20]"
1942,"[16, 2, 20]"
1943,"[5, 6, 7, 8, 12, 16, 18, 19]"
1944,"[8, 15, 16, 18, 19, 20]"
1945,"[8, 9, 10, 11, 15, 16, 18, 19, 20]"
1946,"[1, 4, 5, 8, 14, 15, 16, 18, 20]"
1947,"[1, 3, 8, 10, 11, 15, 16, 18, 20]"
1948,"[3, 9, 11, 15, 16, 20]"
1949,"[1, 6, 10, 12, 18, 20]"
1950,"[6, 8, 11, 12, 15, 16, 18, 19, 20]"
1951,"[1, 2, 5, 8, 9, 11, 15, 16, 20]"
1952,"[16, 18, 3, 12]"
1953,"[5, 9, 11, 16, 18]"
1954,"[1, 5, 11, 12, 16, 19, 20]"
1955,"[1, 3, 6, 7, 8, 10, 12, 15, 16, 19]"
1956,"[1, 3, 5, 8, 9, 10, 15, 16, 18]"
1957,"[5, 15]"
1958,"[1, 5, 8, 9, 10, 15, 16, 18, 20]"
1959,"[1, 5, 8, 10, 11, 13, 15, 16, 18, 20]"
1960,"[5, 6, 8, 11, 12, 13, 16, 18, 19, 20]"
1961,"[5, 8, 9, 11, 15, 16, 20]"
1962,"[1, 5, 6, 8, 9, 12, 16, 18, 20]"
1963,"[8, 20]"
1964,"[8, 1, 18, 15]"
1965,"[1, 5, 9, 11, 13, 16, 18, 19, 20]"
1966,"[6, 7, 8, 12, 15, 16, 18, 20]"
1967,"[1, 20, 5, 9]"
1968,[8]
1969,"[6, 11, 12, 13, 15, 16, 18, 20]"
1970,"[5, 8, 9, 11, 13, 16, 18, 20]"
1971,"[1, 5, 6, 8, 10, 12, 15, 16, 18, 20]"
1972,"[1, 4, 5, 8, 11, 15, 16, 18, 20]"
1973,"[11, 13]"
1974,"[3, 4, 5, 8, 9, 10, 16, 18, 20]"
1975,"[2, 6, 8, 11, 12, 15, 16, 18, 19, 20]"
1976,"[4, 9, 11, 16, 20]"
1977,"[1, 5, 8, 10, 15, 16, 18]"
1978,"[5, 6, 9, 16, 20]"
1979,"[1, 5, 8, 9, 10, 15, 18, 19, 20]"
1980,"[18, 11, 15]"
1981,"[6, 7, 8, 11, 12, 15, 16, 18, 19, 20]"
1982,"[1, 2, 5, 8, 11, 15, 16, 18, 20]"
1983,"[1, 3, 5, 8, 9, 15, 16, 18, 19, 20]"
1984,"[3, 4, 9, 10, 15, 16, 18, 20]"
1985,"[4, 5, 8, 9, 10, 15, 16, 18, 20]"
1986,"[1, 4, 5, 8, 14, 15, 16, 18, 19, 20]"
1987,"[6, 8, 11, 12, 18]"
1988,"[5, 10, 16, 19, 20]"
1989,"[2, 8, 9, 13, 16, 18, 20]"
1990,"[5, 8, 15, 16, 18]"
1991,"[6, 7, 8, 11, 12, 18, 19]"
1992,"[2, 5, 8, 9, 12, 16, 19]"
1993,"[1, 5, 8, 9, 10, 11, 15, 16, 18, 20]"
1994,"[6, 7, 12, 15, 16, 18]"
1995,"[5, 6, 9, 11, 12, 16, 18, 20]"
1996,"[1, 11, 12, 13, 18, 19, 20]"
1997,"[1, 9, 11, 13, 16, 19, 20]"
1998,"[8, 9, 11, 16, 18, 20]"
1999,"[3, 5, 6, 8, 10, 11, 12, 13, 15, 18]"
2000,"[2, 6, 8, 11, 12, 15, 18, 19, 20]"
2001,"[3, 7, 8, 16, 20]"
2002,"[5, 6, 12, 15, 16, 18, 20]"
2003,"[11, 10, 19, 20]"
2004,"[3, 6, 13, 18, 20]"
2005,"[3, 11, 16, 18, 19]"
2006,"[1, 3, 8, 10, 13, 15, 18]"
2007,"[3, 5, 6, 7, 8, 9, 10, 12, 15, 18]"
2008,"[8, 9, 10, 11, 15, 16, 18, 20]"
2009,"[1, 11, 12, 5]"
2010,"[5, 6, 7, 10, 11, 12, 13, 15, 18]"
2011,"[2, 8, 11, 15, 16, 19, 20]"
2012,"[6, 7, 8, 9, 11, 12, 16, 18, 20]"
2013,"[1, 5, 11, 15, 16, 18, 19]"
2014,"[1, 8, 10, 11, 15, 16, 18, 20]"
2015,"[1, 4, 5, 11, 18, 20]"
2016,"[3, 5, 8, 9, 10, 11, 15, 16, 18, 20]"
2017,"[1, 6, 8, 12, 15, 16, 19]"
2018,"[6, 7, 8, 11, 12, 16, 18]"
2019,"[3, 4, 8, 10, 11, 15, 16, 18, 20]"
2020,"[6, 7, 8, 11, 12, 13, 16, 19, 20]"
2021,"[10, 12]"
2022,"[16, 19, 15]"
2023,"[5, 8, 14, 15, 16, 18]"
2024,"[5, 6, 7, 9, 10, 12, 15, 16, 18, 20]"
2025,"[3, 4, 5, 6, 8, 11, 16, 18, 20]"
2026,"[2, 3, 8, 11, 13, 15, 16, 19, 20]"
2027,"[16, 9, 20, 15]"
2028,"[16, 18, 3, 5]"
