item_id,knowledge_code
13741,[90]
13742,[90]
13743,[90]
13744,[90]
13745,[90]
13746,[90]
13747,[90]
13748,[90]
13749,[90]
13750,[90]
13751,[90]
13752,[90]
13753,[90]
13754,[90]
13755,[90]
13756,[90]
13757,[90]
13758,[90]
13759,[90]
13760,[90]
13761,[90]
13762,[90]
13763,[90]
13764,[90]
13765,[90]
13766,[90]
13767,[90]
13768,[90]
13769,[90]
13770,[90]
13771,[90]
13772,[90]
13773,[90]
13774,[90]
13775,[90]
13776,[90]
13777,[90]
13778,[90]
13779,[90]
13780,[90]
13781,[90]
13782,[90]
13783,[90]
13784,[90]
13785,[90]
13786,[90]
13787,[90]
13788,[90]
13789,[90]
13790,[90]
13791,[90]
13792,[90]
13793,[90]
13794,[90]
13795,[90]
13796,[90]
13797,[90]
13798,[90]
13799,[90]
13800,[90]
13801,[90]
13802,[90]
13803,[90]
13804,[90]
13805,[90]
13806,[90]
13807,[90]
13808,[90]
13809,[90]
13810,[90]
13811,[90]
13812,[90]
13813,[90]
13814,[90]
13815,[90]
13816,[90]
13817,[90]
13818,[90]
13819,[90]
13820,[90]
13821,[90]
13822,[90]
13823,[90]
13824,[90]
13825,[90]
13826,[90]
13827,[90]
13828,[90]
13829,[90]
13830,[90]
13831,[90]
13832,[90]
13833,[90]
13834,[90]
13835,[90]
13836,[90]
13837,[90]
13838,[90]
13839,[90]
13840,[90]
13841,[90]
13842,[90]
13843,[90]
13844,[90]
13845,[90]
13846,[90]
13847,[90]
13848,[90]
13849,[90]
13850,[90]
13851,[90]
13852,[90]
13853,[90]
13854,[90]
13855,[90]
13856,[90]
13857,[90]
13858,[90]
13859,[90]
13860,[90]
13861,[90]
13862,[90]
13863,[90]
13864,[90]
13865,[90]
13866,[90]
13867,[90]
13868,[90]
13869,[90]
13870,[90]
13871,[90]
13872,[90]
13873,[90]
13874,[90]
13875,[90]
13876,[90]
13877,[90]
13878,[90]
13879,[90]
13880,[90]
13881,[90]
13882,[90]
13883,[90]
13884,[90]
13885,[90]
13886,[90]
13887,[90]
13888,[90]
13889,[90]
13890,[90]
13891,[90]
13892,[90]
13893,[90]
13894,[91]
13895,[91]
13896,[91]
13897,[91]
13898,[91]
13899,[91]
13900,[91]
13901,[91]
13902,[91]
13903,[91]
13904,[91]
13905,[91]
13906,[91]
13907,[91]
13908,[91]
13909,[91]
13910,[91]
13911,[91]
13912,[91]
13913,[91]
13914,[91]
13915,[91]
13916,[91]
13917,[91]
13918,[91]
13919,[91]
13920,[91]
13921,[91]
13922,[91]
13923,[91]
13924,[92]
13925,[92]
13926,[92]
13927,[92]
13928,[92]
13929,[92]
13930,[92]
13931,[92]
13932,[92]
13933,[92]
13934,[92]
13935,[92]
13936,[92]
13937,[92]
13938,[92]
13939,[92]
13940,[92]
13941,[92]
13942,[92]
13943,[92]
13944,[92]
13945,[92]
13946,[92]
13947,[92]
13948,[92]
13949,[92]
13950,[92]
13951,[92]
13952,[92]
13953,[92]
13954,[92]
13955,[92]
13956,[92]
13957,[92]
13958,[92]
13959,[92]
13960,[92]
13961,[92]
13962,[92]
13963,[92]
13964,[93]
13965,[93]
13966,[93]
13967,[93]
13968,[93]
13969,[93]
13970,[93]
13971,[93]
13972,[93]
13973,[93]
13974,[93]
13975,[93]
13976,[93]
13977,[93]
13978,[93]
13979,[93]
13980,[93]
13981,[93]
13982,[93]
13983,[93]
13984,[93]
13985,[93]
13986,[93]
13987,[93]
13988,[93]
13989,[93]
13990,[93]
13991,[93]
13992,[93]
13993,[93]
13994,[93]
13995,[93]
13996,[93]
13997,[93]
13998,[93]
13999,[93]
14000,[93]
14001,[93]
14002,[93]
14003,[93]
14004,[93]
14005,[93]
14006,[93]
14007,[93]
14008,[93]
14009,[93]
14010,[93]
14011,[93]
14012,[93]
14013,[93]
14014,[93]
14015,[93]
14016,[93]
14017,[93]
14018,[93]
14019,[93]
14020,[93]
14021,[93]
14022,[93]
14023,[93]
14024,[93]
14025,[93]
14026,[93]
14027,[93]
14028,[93]
14029,[93]
14030,[93]
14031,[93]
14032,[93]
14033,[93]
14034,[93]
14035,[93]
14036,[93]
14037,[93]
14038,[93]
14039,[93]
14040,[93]
14041,[93]
14042,[93]
14043,[94]
14044,[94]
14045,[94]
14046,[94]
14047,[94]
14048,[94]
14049,[94]
14050,[94]
14051,[94]
14052,[94]
14053,[94]
14054,[94]
14055,[94]
14056,[94]
14057,[94]
14058,[94]
14059,[94]
14060,[94]
14061,[94]
14062,[94]
14063,[94]
14064,[94]
14065,[94]
14066,[94]
14067,[94]
14068,[94]
14069,[94]
14070,[94]
14071,[94]
14072,[94]
14073,[94]
14074,[94]
14075,[94]
14076,[94]
14077,[94]
14078,[94]
14079,[94]
14080,[94]
14081,[94]
14082,[94]
14083,[94]
14084,[94]
14085,[94]
14086,[94]
14087,[94]
14088,[94]
14089,[94]
14090,[94]
14091,[94]
14092,[94]
14093,[94]
14094,[94]
14095,[94]
14096,[94]
14097,[94]
14098,[94]
14099,[94]
14100,[94]
14101,[94]
14102,[94]
14103,[94]
14104,[94]
14105,[94]
14106,[94]
14107,[94]
14108,[94]
14109,[94]
14110,[94]
14111,[94]
14112,[94]
14113,[95]
14114,[95]
14115,[95]
14116,[95]
14117,[95]
14118,[95]
14119,[95]
14120,[95]
14121,[95]
14122,[95]
14123,[95]
14124,[95]
14125,[95]
14126,[95]
14127,[95]
14128,[95]
14129,[95]
14130,[95]
14131,[95]
14132,[95]
14133,[95]
14134,[95]
14135,[95]
14136,[95]
14137,[95]
14138,[95]
14139,[95]
14140,[95]
14141,[95]
14142,[95]
14143,[95]
14144,[95]
14145,[95]
14146,[95]
14147,[95]
14148,[95]
14149,[95]
14150,[95]
14151,[95]
14152,[95]
14153,[95]
14154,[95]
14155,[95]
14156,[95]
14157,[95]
14158,[95]
14159,[95]
14160,[95]
14161,[95]
14162,"[95, 95]"
14163,[95]
14164,[95]
14165,[95]
14166,[95]
14167,[95]
14168,[95]
14169,[95]
14170,[95]
14171,[95]
14172,[95]
14173,"[95, 95]"
14174,"[95, 95]"
14175,[95]
14176,[95]
14177,[95]
14178,[95]
14179,[95]
14180,[95]
14181,[95]
14182,[95]
14183,[95]
14184,[95]
14185,[95]
14186,[95]
14187,[95]
14188,[95]
14189,[95]
14190,[95]
14191,[95]
14192,[95]
14193,[95]
14194,[95]
14195,[95]
14196,[95]
14197,[95]
14198,[95]
14199,[95]
14200,[95]
14201,[95]
14202,[96]
14203,[96]
14204,[96]
14205,[96]
14206,[96]
14207,[96]
14208,[96]
14209,[96]
14210,[96]
14211,[96]
14212,[96]
14213,[96]
14214,[96]
14215,[96]
14216,[96]
14217,[96]
14218,[96]
14219,[96]
14220,[96]
14221,[96]
14222,[96]
14223,[96]
14224,[96]
14225,[96]
14226,[96]
14227,[96]
14228,[96]
14229,[96]
14230,[96]
14231,[96]
14232,[96]
14233,[96]
14234,[96]
14235,[96]
14236,[96]
14237,[96]
14238,[96]
14239,[96]
14240,[96]
14241,[96]
14242,[96]
14243,[96]
14244,[96]
14245,[96]
14246,[96]
14247,[96]
14248,[96]
14249,[96]
14250,[96]
14251,[96]
14252,[96]
14253,[96]
14254,[96]
14255,[96]
14256,[96]
14257,[96]
14258,[96]
14259,[96]
14260,[96]
14261,[96]
14262,[96]
14263,[96]
14264,[96]
14265,[96]
14266,[96]
14267,[96]
14268,[96]
14269,[96]
14270,[96]
14271,[96]
14272,[96]
14273,[96]
14274,[96]
14275,[96]
14276,[96]
14277,[96]
14278,[96]
14279,[96]
14280,[96]
14281,[96]
14282,[96]
14283,[96]
14284,[96]
14285,[96]
14286,[96]
14287,[96]
14288,[96]
14289,[96]
14290,[96]
14291,[96]
14292,[96]
14293,[96]
14294,[96]
14295,[96]
14296,[96]
14297,[96]
14298,[96]
14299,[96]
14300,[96]
14301,[96]
14302,[96]
14303,[96]
14304,[96]
14305,[96]
14306,[96]
14307,[96]
14308,[96]
14309,[96]
14310,[96]
14311,[96]
14312,[96]
14313,[96]
14314,[96]
14315,[96]
14316,[96]
14317,[96]
14318,[96]
14319,[96]
14320,[96]
14321,[96]
14322,[97]
14323,[97]
14324,[97]
14325,[97]
14326,[97]
14327,[97]
14328,[97]
14329,[97]
14330,[97]
14331,[97]
14332,[97]
14333,[97]
14334,[97]
14335,[97]
14336,[97]
14337,[97]
14338,[97]
14339,[97]
14340,[97]
14341,[97]
14342,[97]
14343,[97]
14344,[97]
14345,[97]
14346,[97]
14347,[97]
14348,[97]
14349,[97]
14350,[97]
14351,[97]
14352,[97]
14353,[97]
14354,[97]
14355,[97]
14356,[97]
14357,[97]
14358,[97]
14359,[97]
14360,[97]
14361,[97]
14362,[97]
14363,[97]
14364,[97]
14365,[97]
14366,[97]
14367,[97]
14368,[97]
14369,[97]
14370,[97]
14371,[97]
14372,[97]
14373,[97]
14374,[97]
14375,[97]
14376,[97]
14377,[97]
14378,[97]
14379,[97]
14380,[97]
14381,[97]
14382,[97]
14383,[97]
14384,[97]
14385,[97]
14386,[97]
14387,[97]
14388,[97]
14389,[97]
14390,[97]
14391,[97]
14392,[97]
14393,[97]
14394,[97]
14395,[97]
14396,[97]
14397,[97]
14398,[97]
14399,[97]
14400,[97]
14401,[97]
14402,[97]
14403,[97]
14404,[97]
14405,[97]
14406,[97]
14407,[97]
14408,[97]
14409,[97]
14410,[97]
14411,[97]
14412,[97]
14413,[97]
14414,[97]
14415,[97]
14416,[97]
14417,[97]
14418,[97]
14419,[97]
14420,[97]
14421,[97]
14422,[97]
14423,[97]
14424,[97]
14425,[97]
14426,[97]
14427,[97]
14428,[97]
14429,[97]
14430,[97]
14431,[97]
14432,[97]
14433,[97]
14434,[97]
14435,[97]
14436,[97]
14437,[97]
14438,[97]
14439,[97]
14440,[97]
14441,[97]
14442,[97]
14443,[97]
14444,[97]
14445,[97]
14446,[97]
14447,[97]
14448,[97]
14449,[97]
14450,[97]
14451,[97]
14452,[97]
14453,[97]
14454,[97]
14455,[97]
14456,[97]
14457,[97]
14458,[97]
14459,[97]
14460,[97]
14461,[97]
14462,[97]
14463,[97]
14464,[97]
14465,[97]
14466,[97]
14467,[97]
14468,[97]
14469,[97]
14470,[97]
14471,[97]
14472,[97]
14473,[97]
14474,[97]
14475,[97]
14476,[97]
14477,[97]
14478,[97]
14479,[97]
14480,[97]
14481,[97]
14482,[97]
14483,[97]
14484,[97]
14485,[97]
14486,[97]
14487,[97]
14488,[97]
14489,[97]
14490,[97]
14491,[97]
14492,[97]
14493,[97]
14494,[97]
14495,[97]
14496,[97]
14497,[97]
14498,[97]
14499,[98]
14500,[98]
14501,[98]
14502,[98]
14503,[98]
14504,[98]
14505,[98]
14506,[98]
14507,[98]
14508,[98]
14509,[98]
14510,[98]
14511,[98]
14512,[98]
14513,[98]
14514,[98]
14515,[98]
14516,[98]
14517,[98]
14518,[98]
14519,[98]
14520,[98]
14521,[98]
14522,[98]
14523,[98]
14524,[98]
14525,[98]
14526,[98]
14527,[98]
14528,[98]
14529,[98]
14530,[98]
14531,[98]
14532,[98]
14533,[98]
14534,[98]
14535,[98]
14536,[98]
14537,[98]
14538,[98]
14539,[98]
14540,[98]
14541,[98]
14542,[98]
14543,[98]
14544,[98]
14545,[98]
14546,[98]
14547,[98]
14548,[98]
14549,[98]
14550,[98]
14551,[98]
14552,[98]
14553,[98]
14554,[98]
14555,[98]
14556,[98]
14557,[98]
14558,[98]
14559,[98]
14560,[98]
14561,[98]
14562,[98]
14563,[98]
14564,[98]
14565,[98]
14566,[98]
14567,[98]
14568,[98]
14569,[98]
14570,[98]
14571,[98]
14572,[98]
14573,[98]
14574,[98]
14575,[98]
14576,[98]
14577,[98]
14578,[98]
14579,[98]
14580,[98]
14581,[98]
14582,[98]
14583,[98]
14584,[98]
14585,[98]
14586,[98]
14587,[98]
14588,[98]
14589,[98]
14590,[98]
14591,[98]
14592,[98]
14593,[98]
14594,[98]
14595,[98]
14596,[98]
14597,[98]
14598,[98]
14599,[98]
14600,[98]
14601,[98]
14602,[98]
14603,[98]
14604,[98]
14605,[98]
14606,[98]
14607,[98]
14608,[98]
14609,[98]
14610,[98]
14611,[98]
14612,[98]
14613,[98]
14614,[98]
14615,[98]
14616,[98]
14617,[98]
14618,[98]
14619,[98]
14620,[98]
14621,[98]
14622,[98]
14623,[98]
14624,[98]
14625,[98]
14626,[98]
14627,[98]
14628,[98]
14629,[98]
14630,[98]
14631,[98]
14632,[98]
14633,[98]
14634,[98]
14635,[98]
14636,[98]
14637,[98]
14638,[98]
14639,[98]
14640,[98]
14641,[98]
14642,[98]
14643,[98]
14644,[98]
14645,[98]
14646,[98]
14647,[98]
14648,[98]
14649,[98]
14650,[98]
14651,"[98, 98]"
14652,[98]
14653,[98]
14654,[98]
14655,[98]
14656,[98]
14657,[98]
14658,[98]
14659,[98]
14660,[98]
14661,[98]
14662,[98]
14663,[98]
14664,[98]
14665,[98]
14666,[98]
14667,[98]
14668,[98]
14669,[98]
14670,[98]
14671,[98]
14672,[98]
14673,[98]
14674,[98]
14675,[98]
14676,[99]
14677,[99]
14678,[99]
14679,[99]
14680,[99]
14681,[99]
14682,[99]
14683,[99]
14684,[99]
14685,[99]
14686,[99]
14687,[99]
14688,[99]
14689,[99]
14690,[99]
14691,[99]
14692,[99]
14693,[99]
14694,[99]
14695,[99]
14696,[99]
14697,[99]
14698,[99]
14699,[99]
14700,[99]
14701,[99]
14702,[99]
14703,[99]
14704,[99]
14705,[99]
14706,[99]
14707,[99]
14708,[99]
14709,[99]
14710,[99]
14711,[99]
14712,[99]
14713,[99]
14714,[99]
14715,[99]
14716,[99]
14717,[99]
14718,[99]
14719,[99]
14720,[99]
14721,[99]
14722,[99]
14723,[99]
14724,[99]
14725,[99]
14726,[99]
14727,[99]
14728,[99]
14729,[99]
14730,[99]
14731,[99]
14732,[99]
14733,[99]
14734,[99]
14735,[99]
14736,[99]
14737,[99]
14738,[99]
14739,[99]
14740,[99]
14741,[99]
14742,[99]
14743,[99]
14744,[99]
14745,[99]
14746,[99]
14747,[99]
14748,[99]
14749,[99]
14750,[99]
14751,[99]
14752,[99]
14753,[99]
14754,[99]
14755,[99]
14756,[99]
14757,[99]
14758,[99]
14759,[99]
14760,[99]
14761,[99]
14762,[99]
14763,[99]
14764,[99]
14765,[99]
14766,[99]
14767,[99]
14768,[99]
14769,[99]
14770,[99]
14771,[99]
14772,[99]
14773,[99]
14774,[99]
14775,[99]
14776,[99]
14777,[99]
14778,[99]
14779,[99]
14780,[99]
14781,[99]
14782,[99]
14783,[99]
14784,[99]
14785,[99]
14786,[99]
14787,[99]
14788,[99]
14789,[99]
14790,[99]
14791,[99]
14792,[99]
14793,[99]
14794,[99]
14795,[99]
14796,[99]
14797,[99]
14798,[99]
14799,[99]
14800,[99]
14801,[99]
14802,[99]
14803,[99]
14804,[99]
14805,[99]
14806,[99]
14807,[99]
14808,[99]
14809,[99]
14810,[99]
14811,[99]
14812,[99]
14813,[99]
14814,[99]
14815,[99]
14816,[99]
14817,[99]
14818,[99]
14819,[99]
14820,[99]
14821,[99]
14822,[99]
14823,[99]
14824,[99]
14825,[99]
14826,[99]
14827,[99]
14828,[99]
14829,[99]
14830,[99]
14831,[99]
14832,[99]
14833,[99]
14834,[99]
14835,[99]
14836,[99]
14837,[99]
14838,[99]
14839,[99]
14840,[99]
14841,[99]
14842,[99]
14843,[99]
14844,[99]
14845,[99]
14846,[99]
14847,[99]
14848,[99]
14849,[99]
14850,[99]
14851,[99]
14852,[99]
14853,[99]
14854,[99]
14855,[99]
14856,[99]
14857,[99]
14858,[99]
14859,[99]
14860,[99]
14861,[99]
14862,[99]
14863,[99]
14864,[99]
14865,[99]
14866,[99]
14867,[99]
14868,[99]
14869,[99]
14870,[99]
14871,[99]
14872,[99]
14873,[99]
14874,[99]
14875,[99]
14876,[99]
14877,[99]
14878,[99]
14879,[99]
14880,[99]
14881,[99]
14882,[99]
14883,[99]
14884,[99]
14885,[99]
14886,[99]
14887,[99]
14888,[99]
14889,[99]
14890,[99]
14891,[99]
14892,[99]
14893,[99]
14894,[99]
14895,[99]
14896,[99]
14897,[99]
14898,[99]
14899,[99]
14900,[99]
14901,[99]
14902,[99]
14903,[99]
14904,[99]
14905,[99]
14906,[99]
14907,[99]
14908,[99]
14909,[99]
14910,"[99, 99]"
14911,[99]
14912,[99]
14913,[99]
14914,[99]
14915,[99]
14916,[99]
14917,[99]
14918,[99]
14919,[99]
14920,[99]
14921,[99]
14922,[99]
14923,[99]
14924,[99]
14925,[99]
14926,[99]
14927,[99]
14928,[99]
14929,[99]
14930,[99]
14931,[99]
14932,[99]
14933,[99]
14934,[99]
14935,[99]
14936,[99]
14937,[99]
14938,[99]
14939,[99]
14940,[99]
14941,"[99, 99]"
14942,[99]
14943,[99]
14944,[99]
14945,[99]
14946,[99]
14947,[99]
14948,[99]
14949,[99]
14950,[99]
14951,[99]
14952,[99]
14953,[99]
14954,[99]
14955,[99]
14956,[99]
14957,[99]
14958,[99]
14959,[99]
14960,[99]
14961,[99]
14962,[99]
14963,[99]
14964,[99]
14965,[99]
14966,[99]
14967,[99]
14968,[99]
14969,[99]
14970,[99]
14971,[99]
14972,[99]
14973,[99]
14974,[99]
14975,[99]
14976,[99]
14977,[99]
14978,[99]
14979,[99]
14980,[99]
14981,[99]
14982,[99]
14983,[99]
14984,[99]
14985,[99]
14986,[99]
14987,[99]
14988,[99]
14989,[99]
14990,[99]
14991,[99]
14992,[99]
14993,[99]
14994,[99]
14995,[99]
14996,[99]
14997,[99]
14998,[99]
14999,[99]
15000,[99]
15001,[99]
15002,[99]
15003,[99]
15004,[99]
15005,[99]
15006,[99]
15007,[99]
15008,[99]
15009,[99]
15010,[99]
15011,[99]
15012,[99]
15013,[99]
15014,[99]
15015,[99]
15016,[99]
15017,[99]
15018,[99]
15019,[99]
15020,[99]
15021,[99]
15022,[99]
15023,[99]
15024,[99]
15025,[99]
15026,[99]
15027,[99]
15028,[99]
15029,[99]
15030,[99]
15031,[99]
15032,[99]
15033,[99]
15034,[99]
15035,[99]
15036,[99]
15037,[99]
15038,[99]
15039,[99]
15040,[99]
15041,[99]
15042,[99]
15043,[99]
15044,[99]
15045,[99]
15046,[99]
15047,[99]
15048,[99]
15049,[99]
15050,[99]
15051,[99]
15052,[99]
15053,[99]
15054,[99]
15055,[99]
15056,[99]
15057,[99]
15058,[99]
15059,[99]
15060,[99]
15061,[99]
15062,[99]
15063,[99]
15064,[99]
15065,[99]
15066,[99]
15067,[99]
15068,[99]
15069,[99]
15070,[99]
15071,[99]
15072,[99]
15073,[99]
15074,[99]
15075,[99]
15076,[99]
15077,[99]
15078,[99]
15079,[99]
15080,[99]
15081,[99]
15082,[99]
15083,[99]
15084,[99]
15085,[99]
15086,[99]
15087,[99]
15088,[99]
15089,[99]
15090,[99]
15091,[99]
15092,[99]
15093,[99]
15094,[99]
15095,[99]
15096,[99]
15097,[99]
15098,[99]
15099,[99]
15100,[99]
15101,[99]
15102,[99]
15103,[99]
15104,[99]
15105,[99]
15106,[99]
15107,[99]
15108,[99]
15109,[99]
15110,[99]
15111,[99]
15112,[99]
15113,[99]
15114,[99]
15115,[99]
15116,[99]
15117,[99]
15118,[99]
15119,[99]
15120,[99]
15121,[99]
15122,[99]
15123,[99]
15124,[99]
15125,[99]
15126,[99]
15127,[99]
15128,[99]
15129,[99]
15130,[99]
15131,[99]
15132,[99]
15133,[99]
15134,[99]
15135,[99]
15136,[99]
15137,[99]
15138,[99]
15139,[99]
15140,[99]
15141,[99]
15142,[99]
15143,[99]
15144,[99]
15145,[99]
15146,[99]
15147,[99]
15148,[99]
15149,[99]
15150,[99]
15151,[99]
15152,[99]
15153,[99]
15154,[99]
15155,[99]
15156,[99]
15157,[99]
15158,[99]
15159,[99]
15160,[99]
15161,[99]
15162,[99]
15163,[99]
15164,[99]
15165,[99]
15166,[99]
15167,[99]
15168,[99]
15169,[99]
15170,[99]
15171,[99]
15172,[99]
15173,[99]
15174,[99]
15175,[99]
15176,[99]
15177,[99]
15178,[99]
15179,[99]
15180,[99]
15181,[99]
15182,[99]
15183,[99]
15184,[99]
15185,[99]
15186,[99]
15187,[99]
15188,[99]
15189,[99]
15190,[99]
15191,[99]
15192,[99]
15193,[99]
15194,[99]
15195,[99]
15196,[99]
15197,[99]
15198,[99]
15199,[99]
15200,[99]
15201,[99]
15202,[99]
15203,[99]
15204,[99]
15205,[99]
15206,[99]
15207,[99]
15208,[99]
15209,[99]
15210,[99]
15211,[99]
15212,[99]
15213,[99]
15214,[99]
15215,[99]
15216,[99]
15217,[99]
15218,[99]
15219,[99]
15220,[99]
15221,[99]
15222,[99]
15223,[99]
15224,[99]
15225,[99]
15226,[99]
15227,[99]
15228,[99]
15229,[99]
15230,[99]
15231,[99]
15232,[99]
15233,[99]
15234,[99]
15235,[99]
15236,[99]
15237,[99]
15238,[99]
15239,[99]
15240,[99]
15241,[99]
15242,[99]
15243,[99]
15244,[99]
15245,[99]
15246,[99]
15247,[99]
15248,[99]
15249,[99]
15250,[99]
15251,[99]
15252,[99]
15253,[99]
15254,[99]
15255,[99]
15256,[99]
15257,[99]
15258,[99]
15259,[99]
15260,[99]
15261,[99]
15262,[99]
15263,[99]
15264,[99]
15265,[99]
15266,[99]
15267,[99]
15268,[99]
15269,[99]
15270,[99]
15271,[99]
15272,[99]
15273,[99]
15274,[99]
15275,[99]
15276,[99]
15277,[99]
15278,[99]
15279,[99]
15280,[99]
15281,[99]
15282,[99]
15283,[99]
15284,[99]
15285,[99]
15286,[99]
15287,[99]
15288,[99]
15289,[99]
15290,[99]
15291,[99]
15292,[99]
15293,[99]
15294,[99]
15295,[99]
15296,[99]
15297,[99]
15298,[99]
15299,[99]
15300,[99]
15301,[99]
15302,[99]
15303,[99]
15304,[99]
15305,[99]
15306,[99]
15307,[99]
15308,[99]
15309,[99]
15310,[99]
15311,[99]
15312,[99]
15313,[99]
15314,[99]
15315,[99]
15316,[99]
15317,[99]
15318,[99]
15319,[99]
15320,[99]
15321,[99]
15322,[99]
15323,[99]
15324,[99]
15325,[99]
15326,[99]
15327,[99]
15328,[99]
15329,[99]
15330,[99]
15331,[99]
15332,[99]
15333,[99]
15334,[99]
15335,[99]
15336,[99]
15337,[99]
15338,[99]
15339,[99]
15340,[99]
15341,[99]
15342,[99]
15343,[99]
15344,[99]
15345,[99]
15346,[99]
15347,[99]
15348,[99]
15349,[99]
15350,[99]
15351,[99]
15352,[99]
15353,[99]
15354,[99]
15355,[99]
15356,[99]
15357,[99]
15358,[99]
15359,[99]
15360,[99]
15361,[99]
15362,[99]
15363,[99]
15364,[99]
15365,[99]
15366,[99]
15367,[99]
15368,[99]
15369,[99]
15370,[99]
15371,[99]
15372,[99]
15373,[99]
15374,[99]
15375,[99]
15376,[99]
15377,[99]
15378,[99]
15379,[99]
15380,[99]
15381,[99]
15382,[99]
15383,[99]
15384,[99]
15385,[99]
15386,[99]
15387,[99]
15388,[99]
15389,[99]
15390,[99]
15391,[99]
15392,[99]
15393,[99]
15394,[99]
15395,[99]
15396,[99]
15397,[99]
15398,[99]
15399,[99]
15400,[99]
15401,[99]
15402,[99]
15403,[99]
15404,[99]
15405,[99]
15406,[99]
15407,[99]
15408,[99]
15409,[99]
15410,[99]
15411,[99]
15412,[99]
15413,[99]
15414,[99]
15415,[99]
15416,[99]
15417,[99]
15418,[99]
15419,[99]
15420,[99]
15421,[99]
15422,"[99, 99]"
15423,[99]
15424,[99]
15425,[99]
15426,[99]
15427,[99]
15428,[99]
15429,[99]
15430,[99]
15431,[99]
15432,[99]
15433,[99]
15434,[99]
15435,[99]
15436,[99]
15437,[99]
15438,[99]
15439,[99]
15440,[99]
15441,[99]
15442,[99]
15443,[99]
15444,[99]
15445,[99]
15446,[99]
15447,[99]
15448,[99]
15449,[99]
15450,[99]
15451,[99]
15452,[99]
15453,[99]
15454,[99]
15455,[99]
15456,[99]
15457,[99]
15458,[99]
15459,[99]
15460,[99]
15461,[99]
15462,[99]
15463,[99]
15464,[99]
15465,[99]
15466,[99]
15467,[99]
15468,[99]
15469,[99]
15470,[99]
15471,[99]
15472,[99]
15473,[99]
15474,[99]
15475,[99]
15476,[99]
15477,[99]
15478,[99]
15479,[99]
15480,[99]
15481,[99]
15482,[99]
15483,[99]
15484,[99]
15485,[99]
15486,[99]
15487,[99]
15488,[99]
15489,[99]
15490,[99]
15491,[99]
15492,[99]
15493,[99]
15494,[99]
15495,[99]
15496,[99]
15497,[99]
15498,[99]
15499,[99]
15500,[99]
15501,[99]
15502,[99]
15503,[99]
15504,[99]
15505,[99]
15506,[99]
15507,[99]
15508,[99]
15509,[99]
15510,[99]
15511,[99]
15512,[99]
15513,[99]
15514,[99]
15515,[99]
15516,[99]
15517,[99]
15518,[99]
15519,[99]
15520,[99]
15521,[99]
15522,[99]
15523,[99]
15524,[99]
15525,[99]
15526,[99]
15527,[99]
15528,[99]
15529,[99]
15530,[99]
15531,[99]
15532,[99]
15533,[99]
15534,[99]
15535,[99]
15536,[99]
15537,[99]
15538,[99]
15539,[99]
15540,[99]
15541,[99]
15542,[99]
15543,[99]
15544,[99]
15545,[99]
15546,[99]
15547,[99]
15548,[99]
15549,[99]
15550,[99]
15551,[99]
15552,[99]
15553,[99]
15554,[99]
15555,[99]
15556,[99]
15557,[99]
15558,[99]
15559,[99]
15560,[99]
15561,[99]
15562,[99]
15563,[99]
15564,[99]
15565,[99]
15566,[99]
15567,[99]
15568,[99]
15569,[99]
15570,[99]
15571,[99]
15572,[99]
15573,[99]
15574,[99]
15575,[99]
15576,[99]
15577,[99]
15578,[99]
15579,[99]
15580,[99]
15581,[99]
15582,[99]
15583,[99]
15584,[99]
15585,[99]
15586,[99]
15587,[99]
15588,[99]
15589,[99]
15590,[99]
15591,[99]
15592,[99]
15593,[99]
15594,[99]
15595,[99]
15596,[99]
15597,[99]
15598,[99]
15599,[99]
15600,[99]
15601,[99]
15602,[99]
15603,[99]
15604,[99]
15605,[99]
15606,[99]
15607,[99]
15608,[99]
15609,[99]
15610,[99]
15611,[99]
15612,[99]
15613,[99]
15614,"[99, 99]"
15615,[99]
15616,[99]
15617,[99]
15618,[99]
15619,[99]
15620,[99]
15621,[99]
15622,[99]
15623,[99]
15624,[99]
15625,[99]
15626,[99]
15627,[99]
15628,[99]
15629,[99]
15630,[99]
15631,[99]
15632,[99]
15633,[99]
15634,[99]
15635,[99]
15636,[99]
15637,[99]
15638,[99]
15639,[99]
15640,[99]
15641,[99]
15642,[99]
15643,[99]
15644,[99]
15645,[99]
15646,[99]
15647,[99]
15648,[99]
15649,[99]
15650,[99]
15651,[99]
15652,[99]
15653,[99]
15654,[99]
15655,[99]
15656,[99]
15657,[99]
15658,[99]
15659,[99]
15660,[99]
15661,[99]
15662,[99]
15663,[99]
15664,[99]
15665,[99]
15666,[99]
15667,[99]
15668,[99]
15669,[99]
15670,[99]
15671,[99]
15672,[99]
15673,[99]
15674,[99]
15675,[99]
15676,[99]
15677,[99]
15678,[99]
15679,[99]
15680,[99]
15681,[99]
15682,[99]
15683,[99]
15684,[99]
15685,[99]
15686,[99]
15687,[99]
15688,[99]
15689,[99]
15690,[99]
15691,[99]
15692,[99]
15693,[99]
15694,[99]
15695,[99]
15696,[99]
15697,[99]
15698,[99]
15699,[99]
15700,[99]
15701,[99]
15702,[99]
15703,[99]
15704,[99]
15705,[99]
15706,[99]
15707,[99]
15708,[99]
15709,[99]
15710,[99]
15711,[99]
15712,[99]
15713,[99]
15714,[99]
15715,[99]
15716,[100]
15717,[100]
15718,[100]
15719,[100]
15720,[100]
15721,[100]
15722,[100]
15723,[100]
15724,[100]
15725,[100]
15726,[100]
15727,[100]
15728,[100]
15729,[100]
15730,[100]
15731,[100]
15732,[100]
